NUMERO,PERGUNTA,RESP1,RESP2,RESP3,RESP4,CERTA,TIPO,FLAG,JA_FOI,MATERIA
3540,"ANTAGÔNICO É SINÔNIMO DE:","SEMELHANTE","ANÁLOGO","OPOSTO","IGUAL","3","C",,"N","P"
3958,"A QUAL MOVIMENTO LITERÁRIO BRASILEIRO PERTENCEU JOSÉ DE ALENCAR?","MODERNISMO","CLASSICISMO","PARNASIANISMO","ROMANTISMO","4","C",,"N","P"
3959,"A PALAVRA ÍGNEA É REFERENTE A QUÊ?","FOGO","ÁGUA","HIGIENE","IGUALDADE","1","C",,"N","P"
3960,"FISSÃO É SINÔNIMO DE:","AMAR","AGRUPAR","CINDIR","UNIR","3","C",,"N","P"
3961,"QUAL É O PLURAL DE PÔR-DO-SOL?","PORES-DO-SOL","PÔR-DO-SOIS","PÔRES-DOS-SOIS","PORES-DO-SOIS","1","C",,"N","P"
3962,"A ESTUDANTE RUSSA, DE 1915, É UMA PINTURA DE QUAL ARTISTA?","ANITA MALFATTI","DI CAVALVANTI","TARSILA DO AMARAL","CÂNDIDO PORTINARI","1","C",,"N","P"
3963,"QUEM ESCREVEU O ROMANCE ""ÉRAMOS SEIS""?","MARIA JOSÉ DUPRÉ","JORGE AMADO","LIMA BARRETO","PAULO COELHO","1","C",,"N","P"
3964,"QUAL SIGLA PERTENCE AO PONTO COLATERAL NOROESTE?","NR","NO","NT","NE","2","C",,"N","P"
3965,"QUAL PALAVRA ESTÁ GRAFADA CORRETAMENTE?","PEQUENIQUI","PEQUENIQUE","PIQUENIQUE","PIQUINIQUE","3","C",,"N","P"
3966,"QUAL PALAVRA ESTÁ ESCRITA CORRETAMENTE?","PÁRA-QUEDAS","FIM-DE-SEMANA","PONTA-PÉS","BI-CAMPEÃO","1","C",,"N","P"
3967,"QUAL O SIGNIFICADO, EM LATIM, DA PALAVRA PETRÓLEO?","ÓLEO PRETO","ÓLEO PETROQUÍMICO","ÓLEO DE PEDRA","ÓLEO ESCURO","3","C",,"N","P"
3968,"O QUE SIGNIFICA A PALAVRA NIRVANA?","POVOADO","GUERRA","PLENITUDE","ENFERMIDADE","3","C",,"N","P"
3969,"QUAL ESCOLA DE ARTE CONSISTIA NA GEOMETRIZAÇÃO DAS FORMAS NATURAIS?","BARROCO","CLASSICISMO","CUBISMO","REALISMO","3","C",,"N","P"
3986,"O QUE SIGNIFICA ENCALMAR?","INSERIR","PRENDER","AQUECER","REFREAR","3","C",,"N","P"
3971,"QUAL É O PLURAL DE GUARDA-CIVIL?","GUARDA-CIVIS","GUARDAS-CIVEIS","GUARDAS-CIVIS","GUARDAS-CIVIL","3","C",,"N","P"
3957,"QUAL É A GRAFIA CORRETA DA FRUTA TAMBÉM CHAMADA DE TANGERINA?","MEXERICA","MIXIRICA","MEXIRICA","MIXERICA","1","C",,"N","P"
3973,"OUTROSSIM SIGNIFICA...","SIM","CONCORDAR","TAMBÉM","OUTRA PESSOA","3","C",,"N","P"
3974,"O VERBO CANTAR NA SEGUNDA PESSOA DO SINGULAR DO PRESENTE DO SUBJUNTIVO É:","CANTA","CANTES","CANTAI","CANTE","2","C",,"N","P"
3975,"O ROMANCE ""A JANGADA DE PEDRA"" FOI ESCRITO POR QUEM?","JOSÉ SARAMAGO","JORGE AMADO","JOSÉ LINS DO REGO","GRACILIANO RAMOS","1","C",,"N","P"
3976,"A PALAVRA DESOPILAR SIGNIFICA:","ALIVIAR","ESQUECER","RENASCER","ACABAR","1","C",,"N","P"
3977,"QUAL MOVIMENTO LITERÁRIO QUE SE PREOCUPA COM A PRECISÃO DAS PALAVRAS?","SIMBOLISMO","BARROCO","ROMANTISMO","PARNASIANISMO","4","C",,"N","P"
4404,"PÔMULO CORRESPONDE A QUE PARTE DO CORPO?","CÉREBRO","MAÇÃ DO ROSTO","COXA","JOELHO","2","D",,"N","P"
4403,"AS DUAS TENDÊNCIAS ESTILÍSTICAS DO BARROCO SÃO:","CULTISMO E GONGOLISMO","CONCEPTISMO E CULTISMO","BARROQUISMO E BUCOLISMO","BUCOLISMO E RELIGIOSIDADE","2","D",,"N","P"
4402,"ALGO HEBDOMADÁRIO É:","QUINZENAL","SEMANAL","DIÁRIO","MENSAL","2","D",,"N","P"
4401,"A QUAL MOVIMENTO ARTÍSTICO PERTENCEU O PINTOR BOTTICELLI?","IMPRESSIONISMO","SURREALISMO","RENASCIMENTO","EXPRESSIONISMO","3","D",,"N","P"
4400,"A QUAL ESCOLA LITERÁRIA PERTENCEU O ESCRITOR ÁLVARES DE AZEVEDO?","ROMANTISMO","SIMBOLISMO","PARNASIANISMO","MODERNISMO","1","D",,"N","P"
4399,"ÁLACRE É O MESMO QUE:","ALEGRE","AVOADO","ATREVIDO","AMARGO","1","D",,"N","P"
4398,"QUEM FOI O AUTOR DE ""A CIDADE E AS SERRAS"" EM 1901?","EÇA DE QUEIRÓS","ÉRICO VERÍSSIMO","JORGE AMADO","MONTEIRO LOBATO","1","D",,"N","P"
4397,"QUEM ESTREOU NA LITERATURA COM O LIVRO ""ARDENTIAS""?","CARLOS DRUMMOND DE ANDRADE","CAMILO CASTELO BRANCO","VICENTE DE CARVALHO","VINÍCIUS DE MORAIS","3","D",,"N","P"
4396,"QUEM ESCREVEU O ROMANCE ""AS PUPILAS DO SENHOR REITOR""?","MACHADO DE ASSIS","JÚLIO DINIS","JORGE AMADO","EÇA DE QUEIRÓZ","2","D",,"N","P"
4383,"QUEM É O AUTOR DAS OBRAS ""ILÍADA"" E ""ODISSÉIA""?","PLATÃO","CAMÕES","HOMERO","ULISSES","3","D",,"N","P"
4394,"QUAL GUERRA É RETRATADA NA OBRA ""GUERNICA"" DE PICASSO?","PELOPONESO","SECESSÃO","100 ANOS","CIVIL ESPANHOLA","4","D",,"N","P"
4405,"QUAL É O PLURAL DE CURRICULUM VITAE?","CURRICULUNS VITAE","CURRICULUMS VITAE","CURRICULOS VITAE","CURRICULA VITAE","4","D",,"N","P"
4392,"A PALAVRA ARAGEM SIGNIFICA:","NINHO DE ARARAS","VENTO BRANDO","FOLHAGEM DENSA","GRADE DE ARAME","2","D",,"N","P"
4391,"ENTRUDO É O MESMO QUE:","CARNAVAL","ENTRADA","PRESUNÇOSO","MADURO","1","D",,"N","P"
4390,"CORRENTOSO É UM ADJETIVO REFERENTE Á:","CORRENTEZA","SABEDORIA","DISTÂNCIA","COR","1","D",,"N","P"
4389,"ABABELADO É O MESMO QUE...","ORGANIZADO","DESORDENADO","ABORRECIDO","CHATO","2","D",,"N","P"
4388,"QUEM FOI O AUTOR DO POEMA: ""O AMOR É FOGO QUE ARDE SEM SE VER""?","FERNANDO PESSOA","CAMÕES","DRUMMOND","GONÇALVES DIAS","2","D",,"N","P"
4387,"QUEM FOI O AUTOR DA OBRA JUBIABÁ, EM 1935?","JORGE AMADO","EÇA DE QUEIRÓS","JUNQUEIRA FREIRE","JOSÉ DE ALENCAR","1","D",,"N","P"
4386,"QUEM ESCREVEU ""NOTÍCIAS DE UM SEQUESTRO""?","GABRIEL GARCÍA MÁRQUES","PABLO NERUDA","JORGE AMADO","JOSÉ SARAMAGO","1","D",,"N","P"
4385,"QUEM ESCREVEU ""NOITES NA TABERNA""?","FAGUNDES VARELA","JUNQUEIRA FREIRE","GONÇALVES DIAS","ÁLVARES DE AZEVEDO","4","D",,"N","P"
4416,"QUEM ESCREVEU ""IVANHOÉ""?","ROBERT LOUIS STEVENSON","JONATHAN SWIFT","EMILY BRONTË","SIR WALTER SCOTT","4","D",,"N","P"
4393,"QUEM ESCREVEU ""A MONTANHA MÁGICA""?","THOMAS MANN","RUDYARD KIPLING","WILLIAM SHAKESPEARE","OSCAR WILDE","1","D",,"N","P"
4395,"QUEM ESCREVEU ""A HORA DA ESTRELA""?","ALEXANDRE PAIXÃO","ÉRICO VERÍSSIMO","CLARICE LISPECTOR","JORGE AMADO","3","D",,"N","P"
4427,"SEISCENTISMO ESTÁ RELACIONADO A QUAL ESCOLA LITERÁRIA?","ARCADISMO","RENASCIMENTO","CLASSICISMO","BARROCO","4","D",,"N","P"
4426,"QUAL É O PARÔNIMO DE DESCRIÇÃO?","FALÁCIA","DISCRIÇÃO","FALATÓRIO","DECANTAÇÃO","2","D",,"N","P"
4425,"JEAN PAUL SARTRE FOI UM FILÓSOFO REPRESENTANTE DO:","EXISTENCIALISMO","MARXISMO","HISTORICISMO","EMPIRISMO","1","D",,"N","P"
939,"O QUE É CENTEIO?","UM CEREAL","UMA FRUTA","UM ANIMAL","UM QUEIJO","1","A",,"N","V"
938,"O QUE É ACELGA?","UM GRÃO","UM TECIDO","UMA VERDURA","UM INSETO","3","A",,"N","V"
960,"O QUE É FALCÃO?","GATO","INSTRUMENTO","OBJETO","AVE","4","A",,"N","V"
962,"O QUE É FADIGA?","RELAXAMENTO","AGITAÇÃO","CANSAÇO","EXERCÍCIO FÍSICO","3","A",,"N","V"
945,"O QUE É ESSENCIAL PARA UM LOCUTOR DE RÁDIO?","CÂMERA","MICROFONE","CLAQUETE","ILUMINAÇÃO","2","A",,"N","V"
967,"O QUE É ECO?","SIGILO","CAUTELA","REPETIÇÃO DE SONS","PRIVAÇÃO DE FALAR","3","A",,"N","V"
966,"O QUE É COTURNO?","ANIMAL","JOGO","CALÇADO","PLANTA","3","A",,"N","V"
965,"O QUE É CONSERTAR?","HARMONIZAR","QUEBRAR","LIQUIDAR","RESTAURAR","4","A",,"N","V"
964,"O QUE É GARI?","FRENTISTA","VARREDOR DE RUA","FLANELINHA","GANDULA","2","A",,"N","V"
963,"O QUE É COLINA?","PEQUENA ALDEIA","PEQUENO MONTE","PEQUENO VALE","PEQUENA CIDADE","2","A",,"N","V"
953,"O QUE É GUERREAR?","APAZIGUAR","COMBATER","ORIENTAR","AMANSAR","2","A",,"N","V"
961,"O QUE É CATUABA?","ACESSÓRIO DE CARRO","ROUPA ANTIGA","PLANTA","AMULETO","3","A",,"N","V"
969,"O QUE É CABRA-CEGA?","RELIGIÃO","VÍRUS","BRINCADEIRA","BEBIDA","3","A",,"N","V"
959,"O QUE É BANGALÔ?","UMA CASA","UM DOCE","UM BRINQUEDO","UMA GÍRIA","1","A",,"N","V"
958,"O QUE É BABA-DE-MOÇA?","DOCE","PLANTA","DOENÇA","ANIMAL","1","A",,"N","V"
957,"O QUE É ASCENDER?","DESCER","SUBIR","COLOCAR FOGO","LIGAR","2","A",,"N","V"
956,"O QUE É ARRANHA-CÉU?","FOGUETE","EDIFÍCIO","AVIÃO","PÁSSARO","2","A",,"N","V"
955,"OS OVOS DE PÁSCOA SÃO FEITOS DE QUÊ?","CHOCOLATE","PÃO","PAPEL","PLÁSTICO","1","A",,"N","V"
929,"O QUE É CONHECIDO COMO OLHO-DE-SOGRA?","SIMPATIA","CHINELO","DOCE","ALERGIA","3","A",,"N","V"
968,"O QUE É LÊNDEA?","OVO DE PICA-PAU","OVO DE PIOLHO","OVO DE CODORNA","OVO DE AVESTRUZ","2","A",,"N","V"
943,"O QUE É POPULARMENTE CHAMADO DE PINGADO?","CAFÉ COM LEITE","BOLO DE FUBÁ","CAVALO VELHO","PÃO COM QUEIJO","1","A",,"N","V"
919,"O QUE É PLEBISCITO?","VOTAÇÃO POPULAR","DISCURSO","JOGO DE CARTAS","FRUTO","1","A",,"N","V"
918,"O QUE É PIRÃO?","PANELA","FLOR","COMIDA","AUMENTATIVO DE PIRES","3","A",,"N","V"
917,"O QUE É PEIXEIRA?","ISCA PARA PEIXE","REDE DE PESCA","ESPÉCIE DE PEIXE","FACA PARA PEIXES","4","A",,"N","V"
916,"O QUE É NELORE?","RAÇA DE BOI","RAÇA DE CAVALO","RAÇA DE SUÍNO","RAÇA DE CÃO","1","A",,"N","V"
915,"O QUE É MURIÇOCA?","PASSARINHO","MOSQUITO","DOCE","PEIXE","2","A",,"N","V"
914,"O QUE É MONARQUIA?","PLANTA CARNÍVORA","FORMA DE GOVERNO","COMIDA TÍPICA","DANÇA CLÁSSICA","2","A",,"N","V"
905,"O QUE É FIGO?","FRUTO","FLOR","LEGUME","AVE","1","A",,"N","V"
912,"O QUE É LIBÉLULA ?","UM PEIXE","UM INSETO","UM MAMÍFERO","UM RÉPTIL","2","A",,"N","V"
920,"O QUE É AÇAFRÃO?","MINERAL","ANIMAL","PLANTA","ARMA","3","A",,"N","V"
910,"O QUE É LAMBRETA?","UM VEÍCULO","UM ANIMAL","UM IDIOMA","UMA ROUPA","1","A",,"N","V"
909,"O QUE É JOGADO NOS NOIVOS DEPOIS DO CASAMENTO?","FEIJÃO","MILHO","GRÃO-DE-BICO","ARROZ","4","A",,"N","V"
908,"O QUE É JOÃO-DE-BARRO?","ANFÍBIO","CRUSTÁCEO","AVE","INSETO","3","A",,"N","V"
907,"O QUE É JAVALI?","UM ESPORTE","UM INSTRUMENTO MUSICAL","UM ANIMAL SELVAGEM","UM TIPO DE LUTA","3","A",,"N","V"
927,"O QUE É INGERIR?","EXPELIR","INTERAGIR","ENGOLIR","DORMIR","3","A",,"N","V"
911,"O QUE É HORTÊNSIA?","OSSO","ESTRELA","FLOR","FRUTO","3","A",,"N","V"
913,"O QUE É GUILHOTINA?","GALHO DE ÁRVORE","CREME PARA CABELO","INSTRUMENTO DE DECAPITAÇÃO","PARTE DO CORPO HUMANO","3","A",,"N","V"
934,"O INSTRUMENTO UTILIZADO PARA SE MARCAR A TINTA PAPÉIS DE USO OFICIAL É CHAMADO DE:","CARIMBO","MANCHA","ILUSTRAÇÃO","ESCULTURA","1","A",,"N","V"
933,"O QUE É ACUDIR?","SOCORRER","APLAUDIR","GRITAR","ABRAÇAR","1","A",,"N","V"
932,"O MAL QUE ESTÁ ATACANDO O GADO EUROPEU É A DOENÇA DA...","VACA LOUCA","VACA PRETA","VACA MANSA","VACA ATOLADA","1","A",,"N","V"
931,"O MAIÔ DE DUAS PEÇAS DE DIMENSÕES REDUZIDAS É CHAMADO DE:","CANGA","BIQUÍNI","ROUPÃO","ROBE","2","A",,"N","V"
930,"O LUGAR ONDE OS ARTISTAS SE APRESENTAM NO CIRCO CHAMA-SE:","PICARETA","PICADOR","PICADEIRO","PICANTE","3","A",,"N","V"
921,"O LUGAR DE PURIFICAÇÃO DAS ALMAS É CHAMADO DE:","PURGANTE","PULGUEDO","PURGUEIRA","PURGATÓRIO","4","A",,"N","V"
928,"O LUGAR COM UM EMARANHADO DE PASSAGENS ONDE É DIFÍCIL ENCONTRAR A SAÍDA É CHAMADO DE:","ENCRUZILHADA","PONTE","VIADUTO","LABIRINTO","4","A",,"N","V"
936,"O LEME SERVE PARA DAR AO NAVIO:","DIREÇÃO","PROPULSÃO","ESTABILIDADE","FORÇA","1","A",,"N","V"
926,"O MILHO É CLASSIFICADO COMO:","RAIZ","CEREAL","LEGUME","FRUTA","2","A",,"N","V"
925,"O JET-SKI É USADO ONDE?","PEDRA","TERRA","ÁGUA","MONTANHA","3","A",,"N","V"
924,"O NHOQUE É UM PRATO TÍPICO:","ALEMÃO","ITALIANO","FRANCÊS","ESPANHOL","2","A",,"N","V"
923,"O INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURSOS NATURAIS RENOVÁVEIS É CHAMADO DE...","IBAMA","IBADAM","IBARAM","IBRAMA","1","A",,"N","V"
971,"O INDIVÍDUO RESPONSÁVEL PELOS CARROS EM ESTACIONAMENTO É CHAMADO DE:","MARCENEIRO","MARAJÁ","MANOBRISTA","MARTELADOR","3","A",,"N","V"
906,"O INDIVÍDUO QUE É VENCEDOR DUAS VEZES CONSECUTIVAS É CHAMADO DE:","BICOLOR","CAMPEÃO","BICAMPEÃO","TRICOLOR","3","A",,"N","V"
954,"O GRUPO HARMONIA DO SAMBA CANTOU A MÚSICA DE ABERTURA DE QUAL NOVELA?","ESMERALDA","A USURPADORA","O DIÁRIO DE DANIELA","CHIQUITITAS","1","A",,"N","V"
1016,"O GATO MIA, O CACHORRO...","CHIA","MUGE","GARGALHA","LATE","4","A",,"N","V"
1015,"O GAFANHOTO É:","UM MAMÍFERO","UMA BACTÉRIA","UM FUNGO","UM INSETO","4","A",,"N","V"
1014,"O FUBÁ PODE SER CONSIDERADO UMA FARINHA DE:","ALGODÃO","MILHO","FEIJÃO","CENOURA","2","A",,"N","V"
1013,"O LADO AFIADO DE UM INSTRUMENTO DE CORTE É CHAMADO DE:","GURU","GINASTA","GUME","GIM","3","A",,"N","V"
1012,"O PERSONAGEM VISCONDE DE SABUGOSA DE MONTEIRO LOBATO É:","SABUGO DE MILHO","HOMEM DE LATA","LIVRO DE RECEITAS","ESPELHO MÁGICO","1","A",,"N","V"
1011,"O QUE CORRESPONDE HOJE AO ENSINO DE SEGUNDO GRAU?","ENSINO SUPERIOR","ENSINO FUNDAMENTAL","ENSINO PRIMÁRIO","ENSINO MÉDIO","4","A",,"N","V"
1002,"O QUE A SOGRA DA MULHER DO SEU IRMÃO É SUA?","CUNHADA","NORA","MÃE","TIA","3","A",,"N","V"
1009,"O QUE A MAGA PATALÓGICA QUER ROUBAR DO TIO PATINHAS ?","A CAIXA-FORTE","O CARRO","A CHAVE DO COFRE","A MOEDA NÚMERO UM","4","A",,"N","V"
1017,"O QUARTO-DE-MILHA E O MANGA-LARGA SÃO RAÇAS DE:","CAVALOS","ELEFANTES","GOLFINHOS","CACHORROS","1","A",,"N","V"
1007,"O PRIMEIRO GRANDE CENTRO MUNDIAL DE DIVERTIMENTO INFANTIL FOI:","EPCOT CENTER","DISNEYLÂNDIA","BETO CARRERO WORLD","PLAYCENTER","2","A",,"N","V"
1006,"O POSTO MILITAR FUNDADO EM LUGARES ISOLADOS ONDE SE ALOJAM TROPAS É O?","MOSTEIRO","INTERNATO","PENSIONATO","QUARTEL","4","A",,"N","V"
1005,"O POSTE DE SINALIZAÇÃO DE TRÂNSITO QUE TROCA DE CORES CHAMA-SE:","VAGA-LUME","LUZ NEGRA","LAMPIÃO","SEMÁFORO","4","A",,"N","V"
1004,"O MÊS DE FEVEREIRO POSSUI 29 DIAS A CADA:","6 ANOS","8 ANOS","2 ANOS","4 ANOS","4","A",,"N","V"
1003,"O PINTADO É UM PEIXE QUE VIVE EM QUAL LUGAR?","OCEANO","ÁGUA DOCE","ÁGUA SALGADA","MAR","2","A",,"N","V"
1025,"O QUE É RINQUE?","FERRAMENTA","PISTA DE PATINAÇÃO","LOCAL DE LUTA","TIPO DE TERRENO","2","A",,"N","V"
1027,"O PERSONAGEM PROFESSOR PARDAL É:","PINTOR","CIENTISTA","JORNALISTA","JARDINEIRO","2","A",,"N","V"
1010,"O PERSONAGEM BATMAN É RETRATADO COMO:","HOMEM-MORCEGO","HOMEM-PÁSSARO","GAROTO PRODÍGIO","SUPER-HOMEM","1","A",,"N","V"
1032,"O PEREGRINO TAMBÉM PODE SER CHAMADO DE:","ROMÂNTICO","ROMEU","ROMEIRO","ROMANCISTA","3","A",,"N","V"
1031,"O PEQUENO PRENDEDOR DE PAPÉIS QUE CONSISTE NUM PEDAÇO DE ARAME DOBRADO VÁRIAS VEZES CHAMA-SE:","TACHA","GRIFO","CLIPE","BROCA","3","A",,"N","V"
1030,"O PEQUENO CARRO FORMADO POR UMA TÁBUA DE MADEIRA MONTADA SOBRE ROLAMENTOS CHAMA-SE:","ROMÃ","ROMANI","ROLIMÃ","ROMANO","3","A",,"N","V"
1029,"O NOME DO FILME DE 1939, GANHADOR DE NOVE OSCARS, É: ""E O VENTO...""","PAROU","LEVOU","SOPROU","UIVOU","2","A",,"N","V"
1028,"O NOME DE UMA LOJA PRÓPRIA PARA VENDER CIGARROS E FUMO É:","PADARIA","DROGARIA","JOALHERIA","TABACARIA","4","A",,"N","V"
1018,"O PORCO É UM:","MAMÍFERO","RÉPTIL","CRUSTÁCEO","ANFÍBIO","1","A",,"N","V"
1026,"O QUE UM REI USA NA CABEÇA?","CHAPÉU","COROA","FAIXA","CRUZ","2","A",,"N","V"
1034,"O QUE É QUE O ""MENINO MALUQUINHO"" USA NA CABEÇA?","BONÉ","GORRO","PANELA","CHAPÉU","3","A",,"N","V"
1024,"A VOZ DO ELEFANTE É CONHECIDA COMO...","MUGIDO","UIVADO","BARRITO","LATIDO","3","A",,"N","V"
1023,"O SOM É USADO EM QUAL TIPO DE TRATAMENTO?","ACUPUNTURA","MUSICOTERAPIA","FITOTERAPIA","AROMATERAPIA","2","A",,"N","V"
1022,"O SOL NASCE:","NO OESTE","NO LESTE","NO NORTE","NO SUL","2","A",,"N","V"
1021,"O SKATE É UM ESPORTE:","AÉREO","PLUVIAL","TERRESTRE","AQUÁTICO","3","A",,"N","V"
1020,"O RESERVATÓRIO UTILIZADO PARA A LAVAGEM DE ROUPAS CHAMA-SE:","BIDÊ","DIQUE","CALHA","TANQUE","4","A",,"N","V"
994,"O RELÓGIO DE AREIA QUE SIMBOLIZA O TEMPO É CONHECIDO COMO:","AMPULHETA","PÊNDULO","CORDA","SINO","1","A",,"N","V"
1033,"O TONEL DE MADEIRA UTILIZADO PARA TRANSPORTAR LÍQUIDOS É:","SACA","BARRIL","ALAMBIQUE","ATOL","2","A",,"N","V"
1008,"O QUEIJO É DERIVADO DE QUAL INGREDIENTE?","LEITE","FARINHA","OVO","FERMENTO","1","A",,"N","V"
984,"O TUCANO SIMBOLIZA QUAL PARTIDO POLÍTICO?","PSDB","PT","PFL","PTB","1","A",,"N","V"
983,"O QUE SE UTILIZA PARA A PRÁTICA DO SURF?","RAQUETE","REDE","PRANCHA","BOLA","3","A",,"N","V"
982,"O QUE SE PASSA NA LINHA PARA QUE UMA PIPA OU ARRAIA CORTE A OUTRA?","CEROL","GASOLINA","ÁCIDO","ÁLCOOL","1","A",,"N","V"
981,"O QUE SE COSTUMA PULAR NAS FESTAS JUNINAS?","CORDA","FOGUEIRA","ELÁSTICO","AMARELINHA","2","A",,"N","V"
980,"O QUE REPRESENTA A RESSURREIÇÃO E A NOVA VIDA NA PÁSCOA?","FRUTAS SECAS","NOZES","PANETONE","OVO DE CHOCOLATE","4","A",,"N","V"
979,"O QUE RAPUNZEL JOGAVA PELA JANELA?","PERNA","BRAÇO","FAMÍLIA","TRANÇAS","4","A",,"N","V"
977,"O QUE OS CRISTÃOS COMEMORAM NA PÁSCOA?","PROFANAÇÃO DE CRISTO","RESSURREIÇÃO DE CRISTO","MORTE DE JUDAS","NASCIMENTO DE CRISTO","2","A",,"N","V"
985,"O REI MOMO É UM SÍMBOLO:","DA REALEZA FRANCESA","DA DITADURA CHILENA","DO IMPÉRIO BRITÂNICO","DO CARNAVAL BRASILEIRO","4","A",,"N","V"
975,"ONDE É USADO O TERMO CÓRNER?","FUTEBOL","TÊNIS","NATAÇÃO","GOLF","1","A",,"N","V"
974,"QUAL NÚMERO APRESENTADO NUM CIRCO UTILIZA CORDAS E MUITA HABILIDADE NO AR?","TRAPÉZIO","DOMADOR","MÁGICA","CONTORCIONISMO","1","A",,"N","V"
973,"OS DEDOS DAS MÃOS SÃO CHAMADOS DE POLEGAR, INDICADOR, MÉDIO, ANULAR E...","MÍNIMO","PEQUENINO","MENOR","INFERIOR","1","A",,"N","V"
972,"OS COMPOSITORES DA MÚSICA ""GAROTA DE IPANEMA"" FORAM:","RITA LEE E ROBERTO CARLOS","TOM JOBIM E VINÍCIUS DE MORAIS","LULU SANTOS E GILBERTO GIL","MARISA MONTE E CAETANO VELOSO","2","A",,"N","V"
992,"OS CARROS, EM SUA MAIORIA, TÊM QUANTOS ESTEPES?","QUATRO","TRÊS","DOIS","UM","4","A",,"N","V"
976,"OS BISAVÔS SÃO PAIS DE NOSSOS...","AVÓS","PAIS","FILHOS","SOBRINHOS","1","A",,"N","V"
978,"ONDE OS ESCRAVOS DORMIAM?","COZINHA","SENZALA","CASA GRANDE","QUINTAL","2","A",,"N","V"
1000,"ONDE O PALHAÇO COSTUMA TRABALHAR?","METALÚRGICA","COZINHA","CIRCO","PORTO","3","A",,"N","V"
999,"O SURFE É UM ESPORTE:","AQUÁTICO","AÉREO","GLACIAL","TERRESTRE","1","A",,"N","V"
513,"ONDE ENCONTRAMOS O COMPARTIMENTO CHAMADO PORTA-LUVAS?","NA BICICLETA","NO AUTOMÓVEL","NA COZINHA","NO CHUVEIRO","2","A",,"N","V"
997,"O QUE O DETETIVE PROCURA PARA SOLUCIONAR SEUS CASOS?","PROBLEMAS","JOGOS","PRÊMIOS","PISTAS","4","A",,"N","V"
598,"ONDE É FABRICADO O DOCE?","FRUTARIA","DOCERIA","PEIXARIA","DROGARIA","2","A",,"N","V"
995,"O QUE SÃO AS FAIXAS BRANCAS PINTADAS PARA SE ATRAVESSAR AS RUAS?","FAIXA EQUATORIAL","FAIXA DE TRANSIÇÃO","FAIXA DE PASSAGEM","FAIXA DE PEDESTRES","4","A",,"N","V"
986,"O ZECA URUBU É PERSONAGEM DE QUAL DESENHO ANIMADO?","TOM E JERRY","URSINHOS CARINHOSOS","PERNALONGA","PICA-PAU","4","A",,"N","V"
993,"O VINHO DO PORTO É UMA VARIEDADE DE VINHOS DE QUAL PAÍS?","ESTADOS UNIDOS","PORTUGAL","FRANÇA","INGLATERRA","2","A",,"N","V"
1001,"O VINAGRE É UTILIZADO NA CULINÁRIA COMO...","TEMPERO","ADOÇANTE","FERMENTO","BEBIDA","1","A",,"N","V"
991,"O VATAPÁ E O ABARÁ SÃO COMIDAS TÍPICAS DA?","BAHIA","ESPANHA","ARGENTINA","CHINA","1","A",,"N","V"
990,"O URSINHO POOH, AMIGO DO TIGRÃO, ADORA COMER O QUÊ?","AMEIXAS","MEL","VERDURAS","BOLO","2","A",,"N","V"
989,"ONDE ENCONTRAMOS POPA E PROA?","NUM AUTOMÓVEL","NUM NAVIO","NUM TREM","NUM CAMINHÃO","2","A",,"N","V"
988,"O QUE É UM ADESTRADOR?","CAÇADOR","INVENTOR","PESQUISADOR","TREINADOR","4","A",,"N","V"
886,"O QUE É UMA PIRAMBEIRA?","PEIXE","RÉPTIL","FLOR","PRECIPÍCIO","4","A",,"N","V"
1019,"O QUE É UMA PESSOA ABELHUDA?","CORAJOSA","MENTIROSA","CURIOSA","VAIDOSA","3","A",,"N","V"
922,"O QUE É UM SOBRETUDO?","PESSOA IMPORTANTE","TOALHA","GRANDE CASACO","PIJAMA DE SEDA","3","A",,"N","V"
822,"O QUE É UM SAMARITANO?","HOMEM VINGATIVO","HOMEM RUIM","HOMEM BOM","HOMEM VELHO","3","A",,"N","V"
821,"O QUE É UM MASTIM?","CÃO","PÁSSARO","INSETO","ÁRVORE","1","A",,"N","V"
820,"O QUE É UM JALECO?","CASACO","BARCO","FRUTA","MÓVEL","1","A",,"N","V"
819,"O QUE É UM FAISÃO?","UMA AVE","UM PEIXE","UM MAMÍFERO","UM EQUINODERMO","1","A",,"N","V"
818,"O QUE O MICROSCÓPIO FAZ COM UMA IMAGEM?","DIMINUI","AMPLIA","DISTORCE","AFASTA","2","A",,"N","V"
817,"O QUE É UM ALFAIATE?","DANÇARINO","FAXINEIRO","COSTUREIRO","COZINHEIRO","3","A",,"N","V"
808,"O QUE É TATEAR?","DIZER","APALPAR","OUVIR","REALIZAR","2","A",,"N","V"
815,"O QUE É TAINHA?","FLOR","PEDRA PRECIOSA","ÁRVORE","PEIXE","4","A",,"N","V"
823,"O QUE É SUAR?","TRANSPIRAR","EMITIR SONS","ECOAR","TOCAR","1","A",,"N","V"
813,"O QUE É SABOREAR?","OUVIR","ESCREVER","DEGUSTAR","LER","3","A",,"N","V"
812,"O QUE É ROMARIA?","ROUPAS ROMANAS","POLÍTICA ROMANA","CANTIGAS ROMANAS","PEREGRINAÇÃO","4","A",,"N","V"
811,"O QUE É ROMÃ?","UM FRUTO","UMA CIDADE","UMA AVE","UMA BEBIDA","1","A",,"N","V"
